delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,400,unexp,144,0,12,space,0.3353646999457851,None,200,1,[2.2451722999103367],[2.245192699949257],12,0,144,0,720.1782079000259,,720.1652418000158,720.1782079000259,721.1782958999975,721.1782958999975,721.1782958999975,721.5289114000043,space,0.3353646999457851,None,721.5298849000828,721.6285157666464,721.935502700042,721.9268630000297,721.9272903000237,721.935502700042,721.935502700042,721.935502700042,724.1812840000493,200,1,[2.2451722999103367],[2.245192699949257],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,145,1,12,space,0.29421039996668696,None,100,1,[2.764850000035949],[2.764865200035274],12,1,145,3,724.1946492000716,,724.1817626000848,724.1946492000716,725.1949886999791,725.1949886999791,725.1949886999791,725.4950480000116,space,0.29421039996668696,None,725.4956392000895,725.5949848667408,725.9000706999796,725.8880371000851,725.8884484000737,725.9000706999796,725.9000706999796,725.9000706999796,728.665351600037,100,1,[2.764850000035949],[2.764865200035274],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,146,2,12,space,0.6238914000568911,None,100,1,[3.4731486999662593],[3.473167199990712],12,2,146,9,728.6781894000014,,728.6657044000458,728.6781894000014,729.6780437000562,729.6780437000562,729.6780437000562,730.3120241999859,space,0.6238914000568911,None,730.3126496999757,730.4115303666952,730.7230478000129,730.7145070000552,730.714927699999,730.7230478000129,730.7230478000129,730.7230478000129,734.1967368000187,100,1,[3.4731486999662593],[3.473167199990712],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,147,3,12,space,0.04427650000434369,None,250,1,[3.0780892999609932],[3.078102600062266],12,3,147,7,734.2117070000386,,734.1971965000266,734.2117070000386,735.211658300017,735.211658300017,735.211658300017,735.2622627000092,space,0.04427650000434369,None,735.2629141000798,735.6615295666891,735.9684579999885,735.9607435000362,735.9611187999835,735.9684579999885,735.9684579999885,735.9684579999885,739.0469829000067,250,1,[3.0780892999609932],[3.078102600062266],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,148,4,12,space,0.4145174000877887,None,700,1,[2.308547000051476],[2.30855800001882],12,4,148,5,739.0617575000506,,739.0473110000603,739.0617575000506,740.0612962000305,740.0612962000305,740.0612962000305,740.479224300012,space,0.4145174000877887,None,740.4801223999821,741.1783050667184,741.487608000054,741.4787084000418,741.4791242000647,741.487608000054,741.487608000054,741.487608000054,743.7965449000476,700,1,[2.308547000051476],[2.30855800001882],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,149,5,12,space,0.24855889996979386,None,800,1,[2.3483285000547767],[2.348342700046487],12,5,149,2,743.8116265999852,,743.7967790000839,743.8116265999852,744.8117767000804,744.8117767000804,744.8117767000804,745.0620809000684,space,0.24855889996979386,None,745.0628279000521,745.7617741666656,746.0660844000522,746.0569379000226,746.057436299976,746.0660844000522,746.0660844000522,746.0660844000522,748.4148193000583,800,1,[2.3483285000547767],[2.348342700046487],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,150,6,12,space,0.3655212000012398,None,350,1,[3.856423299992457],[3.8564341999590397],12,6,150,10,748.4285629000515,,748.4151156999869,748.4285629000515,749.4284419000614,749.4284419000614,749.4284419000614,749.7958598000696,space,0.3655212000012398,None,749.7968154000118,750.1949657666885,750.5070256000618,750.4966631000862,750.4971793000586,750.5070256000618,750.5070256000618,750.5070256000618,754.363780500018,350,1,[3.856423299992457],[3.8564341999590397],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,151,7,12,space,0.6376458000158891,None,850,1,[2.5724609999451786],[2.572479599970393],12,7,151,11,754.3775750000495,,754.3641842000652,754.3775750000495,755.3785669000354,755.3785669000354,755.3785669000354,756.0296501000412,space,0.6376458000158891,None,756.0307698000688,756.744543766665,757.0585295000346,757.0459395999787,757.0467183000874,757.0585295000346,757.0585295000346,757.0585295000346,759.631502800039,850,1,[2.5724609999451786],[2.572479599970393],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,152,8,12,space,0.6366962000029162,None,850,1,[2.4791783000109717],[2.479196900036186],12,8,152,4,759.6450866999803,,759.6319029000588,759.6450866999803,760.645122100017,760.645122100017,760.645122100017,761.2964445999824,space,0.6366962000029162,None,761.2976239999989,761.7115814666652,762.0186083000153,762.0077355999965,762.0082833999768,762.0186083000153,762.0186083000153,762.0186083000153,764.498734200024,850,1,[2.4791783000109717],[2.479196900036186],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,153,9,12,space,0.2469823999563232,None,600,1,[2.1774999999906868],[2.177512300084345],12,9,153,8,764.5111472000135,,764.5002519000554,764.5111472000135,765.5117482000496,765.5117482000496,765.5117482000496,765.76263630006,space,0.2469823999563232,None,765.7635404000757,766.4619786666628,766.7682081999956,766.757208700059,766.7579075000249,766.7682081999956,766.7682081999956,766.7682081999956,768.9461213999894,600,1,[2.1774999999906868],[2.177512300084345],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,154,10,12,space,0.5405262999702245,None,400,1,[2.868231999920681],[2.86824640003033],12,10,154,6,768.9619287999813,,768.946454100078,768.9619287999813,769.9500659999903,769.9500659999903,769.9638905000174,770.4982888000086,space,0.5405262999702245,None,770.4991245000856,770.6005254666709,770.9107603000011,770.8959206000436,770.8968587000854,770.9107603000011,770.9107603000011,770.9107603000011,773.7793929000618,400,1,[2.868231999920681],[2.86824640003033],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,155,11,12,space,0.41774599999189377,None,300,1,[2.7082862000679597],[2.7083011000650004],12,11,155,1,773.7951616999926,,773.7796915000072,773.7951616999926,774.7785857000854,774.7785857000854,774.7952606000472,775.1971033000154,space,0.41774599999189377,None,775.1985784000717,775.612054566682,775.9207718999824,775.908674400067,775.9093217999907,775.9207718999824,775.9207718999824,775.9207718999824,778.6295458000386,300,1,[2.7082862000679597],[2.7083011000650004],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,156,0,13,space,0.7358103999868035,None,300,1,[2.0282293999334797],[2.0282400998985395],13,0,156,0,778.6455324999988,,778.6299708000151,778.6455324999988,779.6456419000169,779.6456419000169,779.6456419000169,780.3964366000146,space,0.7358103999868035,None,780.3973998000147,780.5118673666768,780.8185948000755,780.8083420000039,780.8089030000847,780.8185948000755,780.8185948000755,780.8185948000755,782.8471723999828,300,1,[2.0282293999334797],[2.0282400998985395],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,157,1,13,space,0.2406005000229925,None,800,1,[3.9547319000121206],[3.9547489000251517],13,1,157,8,782.8618478000863,,782.8474502000026,782.8618478000863,783.8619128999999,783.8619128999999,783.8619128999999,784.1127769000595,space,0.2406005000229925,None,784.1138223999878,784.8119452667345,785.1254322000314,785.1159149000887,785.1163559000706,785.1254322000314,785.1254322000314,785.1254322000314,789.0806283000857,800,1,[3.9547319000121206],[3.9547489000251517],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,158,2,13,space,0.5262133999494836,None,900,1,[2.5614776000147685],[2.5614923000102863],13,2,158,5,789.0951223000884,,789.0809277000371,789.0951223000884,790.0839534000261,790.0839534000261,790.0997722999891,790.6170004000887,space,0.5262133999494836,None,790.6179609000683,791.3337408666887,791.6517747000325,791.63508310006,791.6357425000751,791.6517747000325,791.6517747000325,791.6517747000325,794.2137688000221,900,1,[2.5614776000147685],[2.5614923000102863],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,159,3,13,space,1.3716669999994338,None,900,1,[1.8281567000085488],[1.8281666000839323],13,3,159,2,794.2284340000479,,794.2145422999747,794.2284340000479,795.2287831000285,795.2287831000285,795.2287831000285,796.6126236000564,space,1.3716669999994338,None,796.6137089000549,797.3117549666824,797.6176794000203,797.606551200035,797.6069887999911,797.6176794000203,797.6176794000203,797.6176794000203,799.4461551000131,900,1,[1.8281567000085488],[1.8281666000839323],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,160,4,13,space,1.094011800014414,None,750,1,[2.7101807999424636],[2.7101926000323147],13,4,160,7,799.4611404000316,,799.4464749000035,799.4611404000316,800.4616166000487,800.4616166000487,800.4616166000487,801.5621120000724,space,1.094011800014414,None,801.5628618000774,801.9618839666402,802.2697700000135,802.2592367000179,802.2596861000638,802.2697700000135,802.2697700000135,802.2697700000135,804.980442799977,750,1,[2.7101807999424636],[2.7101926000323147],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,161,5,13,space,0.3391632999991998,None,900,1,[1.8778653000481427],[1.8778923000209033],13,5,161,11,804.994880400016,,804.9807620000793,804.994880400016,805.9949190000771,805.9949190000771,805.9949190000771,806.3463008999825,space,0.3391632999991998,None,806.3480912999948,807.0614263667414,807.3684732000111,807.3568424000405,807.3573477000464,807.3684732000111,807.3684732000111,807.3684732000111,809.2467938000336,900,1,[1.8778653000481427],[1.8778923000209033],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,162,6,13,space,0.40176769997924566,None,650,1,[3.4254148000618443],[3.42542660003528],13,6,162,1,809.2615518000675,,809.2471282000188,809.2615518000675,810.2616401000414,810.2616401000414,810.2616401000414,810.6794019000372,space,0.40176769997924566,None,810.6805790000362,811.0785881666854,811.3889269999927,811.3789930000203,811.3794880000642,811.3889269999927,811.3889269999927,811.3889269999927,814.8147831000388,650,1,[3.4254148000618443],[3.42542660003528],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,163,7,13,space,0.3273922000080347,None,350,1,[3.1184623999288306],[3.118475600029342],13,7,163,9,814.8283677999862,,814.8150960999774,814.8283677999862,815.8284523000475,815.8284523000475,815.8284523000475,816.1624841000885,space,0.3273922000080347,None,816.1637473000446,816.2617030667063,816.5772697000066,816.5584868000587,816.559605400078,816.5772697000066,816.5772697000066,816.5772697000066,819.696097600041,350,1,[3.1184623999288306],[3.118475600029342],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,164,8,13,space,0.3167668000096455,None,200,1,[2.28748810000252],[2.2874967999523506],13,8,164,3,819.7116111000068,,819.6963607000653,819.7116111000068,820.6954559000442,820.6954559000442,820.7117263000691,821.0130970000755,space,0.3167668000096455,None,821.0146702000638,821.1282893666687,821.4413039999781,821.4298340000678,821.4307979000732,821.4413039999781,821.4413039999781,821.4413039999781,823.7290798000759,200,1,[2.28748810000252],[2.2874967999523506],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,165,9,13,space,0.39369779999833554,None,600,1,[1.9751912000356242],[1.975207900046371],13,9,165,10,823.745116700069,,823.7293376000598,823.745116700069,824.7284681000747,824.7284681000747,824.7449801000766,825.128872100031,space,0.39369779999833554,None,825.1299775000662,825.52832756675,825.8365950000007,825.8260036000283,825.826642400003,825.8365950000007,825.8365950000007,825.8365950000007,827.8123685000464,600,1,[1.9751912000356242],[1.975207900046371],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,166,10,13,space,0.2860734999412671,None,500,1,[2.4065074999816716],[2.406527000013739],13,10,166,4,827.8282562000677,,827.8126304000616,827.8282562000677,828.8122687999858,828.8122687999858,828.827675800072,829.1127007000614,space,0.2860734999412671,None,829.1139050000347,829.5285581666433,829.8405850999989,829.8296779000666,829.830293099978,829.8405850999989,829.8405850999989,829.8405850999989,832.2476256000809,500,1,[2.4065074999816716],[2.406527000013739],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,167,11,13,space,0.9532292999792844,None,150,1,[4.147458099992946],[4.1474707999732345],13,11,167,6,832.2615835000761,,832.2479399000295,832.2615835000761,833.2618336000014,833.2618336000014,833.2618336000014,834.2300983000314,space,0.9532292999792844,None,834.2313004999887,834.3451604666809,834.6500679000746,834.638498699991,834.6391021000454,834.6500679000746,834.6500679000746,834.6500679000746,838.7978916000575,150,1,[4.147458099992946],[4.1474707999732345],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,168,0,14,space,0.3552063999231905,None,300,1,[2.4748158999718726],[2.4748326999833807],14,0,168,4,838.8117327999789,,838.7981855000835,838.8117327999789,839.8122072999831,839.8122072999831,839.8122072999831,840.1798454000382,space,0.3552063999231905,None,840.1809825000819,840.5953306666963,840.9066867000656,840.89710870001,840.8976245999802,840.9066867000656,840.9066867000656,840.9066867000656,843.381936400081,300,1,[2.4748158999718726],[2.4748326999833807],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,169,1,14,space,0.49132489995099604,None,250,1,[2.8938054000027478],[2.8938219000119716],14,1,169,1,843.3952998999739,,843.3822991000488,843.3952998999739,844.3950246999739,844.3950246999739,844.3950246999739,844.8962368000066,space,0.49132489995099604,None,844.8974471000256,845.3120198667204,845.621640700032,845.6083832000149,845.6089877000777,845.621640700032,845.621640700032,845.621640700032,848.515921400045,250,1,[2.8938054000027478],[2.8938219000119716],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,170,2,14,space,0.5044719000579789,None,300,1,[3.773064999957569],[3.7730782999424264],14,2,170,8,848.528467600001,,848.5163042000495,848.528467600001,849.528609400033,849.528609400033,849.528609400033,850.0460288000759,space,0.5044719000579789,None,850.0469224000117,850.7452850667216,851.0561647000723,851.0461995999794,851.0467043999815,851.0561647000723,851.0561647000723,851.0561647000723,854.82958530006,300,1,[3.773064999957569],[3.7730782999424264],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,171,3,14,space,0.5507383000804111,None,300,1,[2.3443274000892416],[2.3443415000801906],14,3,171,11,854.8452693000436,,854.8298909000587,854.8452693000436,855.8452119000722,855.8452119000722,855.8452119000722,856.3966768999817,space,0.5507383000804111,None,856.3977833000245,857.1115032666751,857.4180368999951,857.4072955000447,857.4078473000554,857.4180368999951,857.4180368999951,857.4180368999951,859.7627759000752,300,1,[2.3443274000892416],[2.3443415000801906],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,172,4,14,space,0.3541908001061529,None,100,1,[3.03884310007561],[3.0388567000627518],14,4,172,9,859.7785868999781,,859.7630664000753,859.7785868999781,860.7789091999875,860.7789091999875,860.7789091999875,861.1462325999746,space,0.3541908001061529,None,861.1472698000725,861.2453244666724,861.5565858000191,861.5454645000864,861.5464404000668,861.5565858000191,861.5565858000191,861.5565858000191,864.5958945000311,100,1,[3.03884310007561],[3.0388567000627518],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,173,5,14,space,0.2758946999674663,None,250,1,[2.971622799988836],[2.971632699947804],14,5,173,3,864.6112464000471,,864.5962691000896,864.6112464000471,865.5952989000361,865.5952989000361,865.6111074000364,865.8791566999862,space,0.2758946999674663,None,865.8807305999799,865.978527966716,866.2910487999907,866.2790868000593,866.2799276000587,866.2910487999907,866.2910487999907,866.2910487999907,869.2630460000364,250,1,[2.971622799988836],[2.971632699947804],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,174,6,14,space,0.289256599964574,None,900,1,[3.776326599996537],[3.7763378999661654],14,6,174,2,869.277848900063,,869.2633960000239,869.277848900063,870.2786845000228,870.2786845000228,870.2786845000228,870.5792430000147,space,0.289256599964574,None,870.5807418000186,871.2784784667349,871.5868329000659,871.5770668999758,871.5776084000245,871.5868329000659,871.5868329000659,871.5868329000659,875.3635596000822,900,1,[3.776326599996537],[3.7763378999661654],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
